"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4879","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:53:30,FALSE,NA,"927730701545467904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glaserface",4263,TRUE,FALSE,NA,NA
"4880","i hate acne",FALSE,0,NA,2017-11-07 02:53:07,FALSE,NA,"927730604719857665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shmanthony_5",14,TRUE,FALSE,NA,NA
"4881","i never get acne but this week ive gotten two huge pimplesim over it",FALSE,3,NA,2017-11-07 02:53:04,FALSE,NA,"927730594334826496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cooplures",1,FALSE,FALSE,NA,NA
"4882","ok yall gettin out of hand with these damn dc complaints i just saw a bitch say coming to dc gave her acne bitch if you",FALSE,0,NA,2017-11-07 02:52:47,FALSE,NA,"927730520024342528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___crystallll",170,TRUE,FALSE,NA,NA
"4883","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:52:34,FALSE,NA,"927730467427799043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","larennvib",4263,TRUE,FALSE,NA,NA
"4884","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:52:34,FALSE,NA,"927730466144313344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chillcaitlin",4263,TRUE,FALSE,NA,NA
"4885","my face is stinging lt antiacne ointment stronk",FALSE,0,NA,2017-11-07 02:52:12,FALSE,NA,"927730373290848256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leghtning",0,FALSE,FALSE,NA,NA
"4886","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:52:02,FALSE,NA,"927730332765446149",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tayveeuh",4263,TRUE,FALSE,NA,NA
"4887","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:51:54,FALSE,NA,"927730299731001344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hesweetangell",4263,TRUE,FALSE,NA,NA
"4888","the location of acne on your body could explain why you break out",FALSE,0,NA,2017-11-07 02:51:48,FALSE,NA,"927730273088950272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OJOPELAO",7,TRUE,FALSE,NA,NA
"4889","smart need to clean his acne and act up",FALSE,0,NA,2017-11-07 02:51:40,FALSE,NA,"927730242944471047",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","MustBeCharm",0,FALSE,FALSE,NA,NA
"4890","ok yall gettin out of hand with these damn dc complaints i just saw a bitch say coming to dc gave her acne bitch if you",FALSE,0,NA,2017-11-07 02:51:34,FALSE,NA,"927730216235094016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muvvahokage",170,TRUE,FALSE,NA,NA
"4891","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:51:18,FALSE,NA,"927730148945924096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lil8simo",4263,TRUE,FALSE,NA,NA
"4892","my acne needs to go amp get a life",FALSE,0,NA,2017-11-07 02:51:16,FALSE,NA,"927730141677137920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tabithaxlee",0,FALSE,FALSE,NA,NA
"4893","please rt beauty makeup skincare how to scrub acneprone skin",FALSE,0,NA,2017-11-07 02:51:15,FALSE,NA,"927730136778199041",NA,"<a href=""https://laquesea.com"" rel=""nofollow"">BuzzBuzzBeauty</a>","BuzzBuzzbeauty",0,FALSE,FALSE,NA,NA
"4894","wearing glasses to hide acne is a ✨look ✨",FALSE,8,NA,2017-11-07 02:51:07,FALSE,NA,"927730101394874369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luciddanni",0,FALSE,FALSE,NA,NA
"4895","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:50:59,FALSE,NA,"927730069128269824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dode2702",4263,TRUE,FALSE,NA,NA
"4896","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:50:41,FALSE,NA,"927729994058620930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morganalston46",4263,TRUE,FALSE,NA,NA
"4897","acne overload",FALSE,1,"malihenry",2017-11-07 02:50:34,FALSE,"927721635431542785","927729965247889408","73465014","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judahtunes",0,FALSE,FALSE,NA,NA
"4898","my skin irl vs my skin with makeup its something im so insecure about but im trying to let yall know its okay to ha",FALSE,0,NA,2017-11-07 02:50:32,FALSE,NA,"927729955798167554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolanaBeauty",13,TRUE,FALSE,NA,NA
"4899","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:50:23,FALSE,NA,"927729916690432000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clarissareverie",4263,TRUE,FALSE,NA,NA
"4900","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:50:13,FALSE,NA,"927729874072231938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jamieefoster",4263,TRUE,FALSE,NA,NA
"4901","you the main one who got side chicks poppin up like acne",FALSE,0,NA,2017-11-07 02:50:06,FALSE,NA,"927729846725181440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Drebae_",2,TRUE,FALSE,NA,NA
"4902","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:50:03,FALSE,NA,"927729833999765505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Irene_toldyou",4263,TRUE,FALSE,NA,NA
"4903","ginger citrus oat amp cow milk soapacne eczema psoriasis inflamed skin antisepticbuy",FALSE,0,NA,2017-11-07 02:50:02,FALSE,NA,"927729830199812096",NA,"<a href=""https://www.sweetertweet.com"" rel=""nofollow"">SweeterTweet</a>","TeaHerbMilkSoap",0,FALSE,FALSE,NA,NA
"4904","my monday scaries are gone my acne is cured",FALSE,0,NA,2017-11-07 02:50:00,FALSE,NA,"927729823056891904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dgrambone01",0,FALSE,FALSE,NA,NA
"4905","tell me how is labeling women who gave birth wit",FALSE,1,"TheMewx",2017-11-07 02:49:47,TRUE,"927729169622020097","927729767490535426","1338275444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Astroliner86",0,FALSE,FALSE,NA,NA
"4906","besides the acne tearing up my face",FALSE,1,NA,2017-11-07 02:49:47,FALSE,NA,"927729766593069058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misty_monster",0,FALSE,FALSE,NA,NA
"4907","blackheadscystic acne pimples and blackheads extraction acne treatment on face part",FALSE,0,NA,2017-11-07 02:49:41,FALSE,NA,"927729741980930053",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","otresville",0,FALSE,FALSE,NA,NA
"4908","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:49:14,FALSE,NA,"927729628243824646",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arihazteb",4263,TRUE,FALSE,NA,NA
"4909","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:48:48,FALSE,NA,"927729520060325888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melty0urvibe",4263,TRUE,FALSE,NA,NA
"4910","secret tips for acne scar prevention has been published on health and fitness",FALSE,0,NA,2017-11-07 02:48:46,FALSE,NA,"927729509654081536",NA,"<a href=""http://www.healthandfitness.webbotic.org/"" rel=""nofollow"">mynewhealthapp</a>","urhealthconsult",0,FALSE,FALSE,NA,NA
"4911","you the main one who got side chicks poppin up like acne",FALSE,18,NA,2017-11-07 02:48:38,FALSE,NA,"927729476586401797",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kei_lyvonne",2,FALSE,FALSE,NA,NA
"4912","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:48:35,FALSE,NA,"927729463885955072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michell41727406",4263,TRUE,FALSE,NA,NA
"4913","acne can go fuck itself",FALSE,9,NA,2017-11-07 02:48:24,FALSE,NA,"927729417987772416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forrerrr",0,FALSE,FALSE,NA,NA
"4914","not using a moisturizer during acne treatment causes excessive dryness and an increase in oil production",FALSE,0,NA,2017-11-07 02:47:52,FALSE,NA,"927729284587732992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pikaazln",262,TRUE,FALSE,NA,NA
"4915","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:47:49,FALSE,NA,"927729273489838080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snomuart",4263,TRUE,FALSE,NA,NA
"4916",NA,FALSE,0,NA,2017-11-07 02:46:56,FALSE,NA,"927729051778846721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lissamarlene97",2,TRUE,FALSE,NA,NA
"4917","people use birth control for more reasons than just sex hormonal imbalances medical issues ovarian cysts acne  you",FALSE,0,NA,2017-11-07 02:46:51,FALSE,NA,"927729028383100929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HortonHearsAwh0",30390,TRUE,FALSE,NA,NA
"4918","camera quality so bad that you cant even see my acne scars",FALSE,0,"AlexaLettuce",2017-11-07 02:46:49,FALSE,"927728916252516354","927729021273673730","59131088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexaLettuce",0,FALSE,FALSE,NA,NA
"4919","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:46:49,FALSE,NA,"927729019725819904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paloallto",4263,TRUE,FALSE,NA,NA
"4920","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:46:42,FALSE,NA,"927728990248423429",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dandycandyfairy",4263,TRUE,FALSE,NA,NA
"4921","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:46:37,FALSE,NA,"927728971600539649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shesmydarling",4263,TRUE,FALSE,NA,NA
"4922","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:46:24,FALSE,NA,"927728914474119168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adamdimonaco",4263,TRUE,FALSE,NA,NA
"4923","dead ass they act like its a self induced disease when some people truly cannot help their acne problems",FALSE,2,"MakeupForWOC",2017-11-07 02:46:12,FALSE,"927727706166452225","927728866587828225","3950477674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiss_ToKill",0,FALSE,FALSE,NA,NA
"4924","you can tell whats causing your acne by where you break out",FALSE,0,NA,2017-11-07 02:46:00,FALSE,NA,"927728816088322049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","valerielabellex",42,TRUE,FALSE,NA,NA
"4925","my face has actually gotten super clear lately but i have acne scars from hell so idk why i try im so anger",FALSE,9,NA,2017-11-07 02:45:57,FALSE,NA,"927728802683162625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","micro_muser",0,FALSE,FALSE,NA,NA
"4926","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:45:54,FALSE,NA,"927728789592924160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhianaisacat",4263,TRUE,FALSE,NA,NA
"4927","preach sister tell me how i just did thelook you inspired and i put on zero face makeup and suddenly",FALSE,0,NA,2017-11-07 02:45:48,TRUE,NA,"927728765467332613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CutieBeauty123",0,FALSE,FALSE,NA,NA
"4928","what is more disgusting the celtics letting the hawks stay in the game or marcus smarts acne",FALSE,0,"KevinOConnorNBA",2017-11-07 02:45:23,FALSE,"927719809810337792","927728660404043776","35355156","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesseherrin",0,FALSE,FALSE,NA,NA
"4929","ok yall gettin out of hand with these damn dc complaints i just saw a bitch say coming to dc gave her acne bitch if you",FALSE,0,NA,2017-11-07 02:44:57,FALSE,NA,"927728552665059329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikthebp",170,TRUE,FALSE,NA,NA
"4930","art cured my acne made my cats get along paid my bus fare",FALSE,0,NA,2017-11-07 02:44:56,FALSE,NA,"927728547636035584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sempra_txt",1,TRUE,FALSE,NA,NA
"4931","the only thing consistent in my life is my acne",FALSE,0,NA,2017-11-07 02:44:54,FALSE,NA,"927728539503398913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimAshley__",0,FALSE,FALSE,NA,NA
"4932","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:52,FALSE,NA,"927728528145121281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrthen_downfall",4263,TRUE,FALSE,NA,NA
"4933","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:40,FALSE,NA,"927728479159967744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohhh_jayyy",4263,TRUE,FALSE,NA,NA
"4934","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:26,FALSE,NA,"927728422192807936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabbathqueen",4263,TRUE,FALSE,NA,NA
"4935","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:20,FALSE,NA,"927728397371039744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abbyt0609",4263,TRUE,FALSE,NA,NA
"4936","i need this type of acne washasap",FALSE,0,NA,2017-11-07 02:44:19,FALSE,NA,"927728390152511488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HiAnne_Cain",0,FALSE,FALSE,NA,NA
"4937","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:12,FALSE,NA,"927728360981229568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YellaSunshine",4263,TRUE,FALSE,NA,NA
"4938","im so over having acne and stress",FALSE,12,NA,2017-11-07 02:44:08,FALSE,NA,"927728345646817281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natavelii",17,FALSE,FALSE,NA,NA
"4939","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:44:06,FALSE,NA,"927728337275015168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennaLiciousxox",4263,TRUE,FALSE,NA,NA
"4940","will my acne ever go away",FALSE,0,NA,2017-11-07 02:44:03,FALSE,NA,"927728322964082693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zochirico",0,FALSE,FALSE,NA,NA
"4941","i didnt leave my house formonths once bc of my cystic acne",FALSE,0,NA,2017-11-07 02:44:02,FALSE,NA,"927728320640372738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennaLiciousxox",0,FALSE,FALSE,NA,NA
"4942","cystic acne have you tried mario badescu rose water get away from me before i call the police",FALSE,0,NA,2017-11-07 02:43:59,FALSE,NA,"927728307583401984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TBWTBBS",4263,TRUE,FALSE,NA,NA
"4943","ok yall gettin out of hand with these damn dc complaints i just saw a bitch say coming to dc gave her acne bitch if you",FALSE,0,NA,2017-11-07 02:43:58,FALSE,NA,"927728302864859136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jordan_is_okay",170,TRUE,FALSE,NA,NA
